Designation	Field	Group	Date	Trap	Time	Count	Xcoord	Ycoord	Distance	Direction	Radians	Nrelease
a26	2	2	3	3	25	0	1	54	39.35733731	297.2161116	5.187399737	513
a32	2	2	3	3	25	0	1	66	46.09772229	310.6012946	5.421015253	513
b1	2	2	3	3	25	0	6	1	46.09772229	-139.3987054	-2.432966381	513
b33	2	2	3	3	25	0	6	71	46.09772229	319.3987054	5.574559035	513
h1	2	2	3	3	25	0	18	1	39.35733731	-152.7838884	-2.666581897	513
h33	2	2	3	3	25	0	18	71	39.35733731	332.7838884	5.808174551	513
n1	2	2	3	3	25	0	30	1	35.51056181	-170.2724214	-2.97181438	513
n33	2	2	3	3	25	0	30	71	35.51056181	350.2724214	6.113407033	513
t1	2	2	3	3	25	0	42	1	35.51056181	170.2724214	2.97181438	513
t33	2	2	3	3	25	0	42	71	35.51056181	369.7275786	6.452963581	513
z1	2	2	3	3	25	0	54	1	39.35733731	152.7838884	2.666581897	513
z33	2	2	3	3	25	0	54	71	39.35733731	387.2161116	6.758196063	513
af1	2	2	3	3	25	0	66	1	46.09772229	139.3987054	2.432966381	513
af33	2	2	3	3	25	0	66	71	46.09772229	400.6012946	6.991811579	513
ag2	2	2	3	3	25	0	71	6	46.09772229	130.6012946	2.279422599	513
ag8	2	2	3	3	25	0	71	18	39.35733731	117.2161116	2.045807083	513
ag14	2	2	3	3	25	0	71	30	35.51056181	99.72757855	1.740574601	513
ag20	2	2	3	3	25	1	71	42	35.51056181	80.27242145	1.401018053	513
ag26	2	2	3	3	25	0	71	54	39.35733731	62.78388844	1.095785571	513
ag32	2	2	3	3	25	0	71	66	46.09772229	49.39870535	0.862170055	513
a2	2	2	3	3	48	0	1	6	46.09772229	229.3987054	4.003762708	513
a8	2	2	3	3	48	0	1	18	39.35733731	242.7838884	4.237378224	513
a14	2	2	3	3	48	0	1	30	35.51056181	260.2724214	4.542610706	513
a20	2	2	3	3	48	0	1	42	35.51056181	279.7275786	4.882167254	513
a26	2	2	3	3	48	0	1	54	39.35733731	297.2161116	5.187399737	513
a32	2	2	3	3	48	0	1	66	46.09772229	310.6012946	5.421015253	513
b1	2	2	3	3	48	0	6	1	46.09772229	-139.3987054	-2.432966381	513
b33	2	2	3	3	48	0	6	71	46.09772229	319.3987054	5.574559035	513
h1	2	2	3	3	48	0	18	1	39.35733731	-152.7838884	-2.666581897	513
h33	2	2	3	3	48	0	18	71	39.35733731	332.7838884	5.808174551	513
n1	2	2	3	3	48	0	30	1	35.51056181	-170.2724214	-2.97181438	513
n33	2	2	3	3	48	0	30	71	35.51056181	350.2724214	6.113407033	513
t1	2	2	3	3	48	0	42	1	35.51056181	170.2724214	2.97181438	513
t33	2	2	3	3	48	0	42	71	35.51056181	369.7275786	6.452963581	513
z1	2	2	3	3	48	0	54	1	39.35733731	152.7838884	2.666581897	513
z33	2	2	3	3	48	0	54	71	39.35733731	387.2161116	6.758196063	513
af1	2	2	3	3	48	0	66	1	46.09772229	139.3987054	2.432966381	513
af33	2	2	3	3	48	0	66	71	46.09772229	400.6012946	6.991811579	513
ag2	2	2	3	3	48	0	71	6	46.09772229	130.6012946	2.279422599	513
ag8	2	2	3	3	48	0	71	18	39.35733731	117.2161116	2.045807083	513
ag14	2	2	3	3	48	0	71	30	35.51056181	99.72757855	1.740574601	513
ag20	2	2	3	3	48	0	71	42	35.51056181	80.27242145	1.401018053	513
ag26	2	2	3	3	48	0	71	54	39.35733731	62.78388844	1.095785571	513
ag32	2	2	3	3	48	0	71	66	46.09772229	49.39870535	0.862170055	513
a2	2	2	3	3	96	0	1	6	46.09772229	229.3987054	4.003762708	513
a8	2	2	3	3	96	0	1	18	39.35733731	242.7838884	4.237378224	513
a14	2	2	3	3	96	0	1	30	35.51056181	260.2724214	4.542610706	513
a20	2	2	3	3	96	0	1	42	35.51056181	279.7275786	4.882167254	513
a26	2	2	3	3	96	0	1	54	39.35733731	297.2161116	5.187399737	513
a32	2	2	3	3	96	0	1	66	46.09772229	310.6012946	5.421015253	513
b1	2	2	3	3	96	0	6	1	46.09772229	-139.3987054	-2.432966381	513
b33	2	2	3	3	96	0	6	71	46.09772229	319.3987054	5.574559035	513
h1	2	2	3	3	96	0	18	1	39.35733731	-152.7838884	-2.666581897	513
h33	2	2	3	3	96	0	18	71	39.35733731	332.7838884	5.808174551	513
n1	2	2	3	3	96	0	30	1	35.51056181	-170.2724214	-2.97181438	513
n33	2	2	3	3	96	0	30	71	35.51056181	350.2724214	6.113407033	513
t1	2	2	3	3	96	0	42	1	35.51056181	170.2724214	2.97181438	513
t33	2	2	3	3	96	0	42	71	35.51056181	369.7275786	6.452963581	513
z1	2	2	3	3	96	0	54	1	39.35733731	152.7838884	2.666581897	513
z33	2	2	3	3	96	0	54	71	39.35733731	387.2161116	6.758196063	513
af1	2	2	3	3	96	0	66	1	46.09772229	139.3987054	2.432966381	513
af33	2	2	3	3	96	0	66	71	46.09772229	400.6012946	6.991811579	513
ag2	2	2	3	3	96	0	71	6	46.09772229	130.6012946	2.279422599	513
ag8	2	2	3	3	96	0	71	18	39.35733731	117.2161116	2.045807083	513
ag14	2	2	3	3	96	0	71	30	35.51056181	99.72757855	1.740574601	513
ag20	2	2	3	3	96	0	71	42	35.51056181	80.27242145	1.401018053	513
ag26	2	2	3	3	96	0	71	54	39.35733731	62.78388844	1.095785571	513
ag32	2	2	3	3	96	0	71	66	46.09772229	49.39870535	0.862170055	513
a2	2	2	3	3	168	0	1	6	46.09772229	229.3987054	4.003762708	513
a8	2	2	3	3	168	0	1	18	39.35733731	242.7838884	4.237378224	513
a14	2	2	3	3	168	0	1	30	35.51056181	260.2724214	4.542610706	513
a20	2	2	3	3	168	0	1	42	35.51056181	279.7275786	4.882167254	513
a26	2	2	3	3	168	0	1	54	39.35733731	297.2161116	5.187399737	513
a32	2	2	3	3	168	0	1	66	46.09772229	310.6012946	5.421015253	513
b1	2	2	3	3	168	0	6	1	46.09772229	-139.3987054	-2.432966381	513
b33	2	2	3	3	168	0	6	71	46.09772229	319.3987054	5.574559035	513
h1	2	2	3	3	168	0	18	1	39.35733731	-152.7838884	-2.666581897	513
h33	2	2	3	3	168	0	18	71	39.35733731	332.7838884	5.808174551	513
n1	2	2	3	3	168	0	30	1	35.51056181	-170.2724214	-2.97181438	513
n33	2	2	3	3	168	0	30	71	35.51056181	350.2724214	6.113407033	513
t1	2	2	3	3	168	0	42	1	35.51056181	170.2724214	2.97181438	513
t33	2	2	3	3	168	0	42	71	35.51056181	369.7275786	6.452963581	513
z1	2	2	3	3	168	0	54	1	39.35733731	152.7838884	2.666581897	513
z33	2	2	3	3	168	0	54	71	39.35733731	387.2161116	6.758196063	513
af1	2	2	3	3	168	0	66	1	46.09772229	139.3987054	2.432966381	513
af33	2	2	3	3	168	0	66	71	46.09772229	400.6012946	6.991811579	513
ag2	2	2	3	3	168	0	71	6	46.09772229	130.6012946	2.279422599	513
ag8	2	2	3	3	168	0	71	18	39.35733731	117.2161116	2.045807083	513
ag14	2	2	3	3	168	0	71	30	35.51056181	99.72757855	1.740574601	513
ag20	2	2	3	3	168	0	71	42	35.51056181	80.27242145	1.401018053	513
ag26	2	2	3	3	168	0	71	54	39.35733731	62.78388844	1.095785571	513
ag32	2	2	3	3	168	0	71	66	46.09772229	49.39870535	0.862170055	513
b5	2	2	3	2	1	0	6	12	38.41874542	231.3401917	4.037648038	513
b11	2	2	3	2	1	0	6	24	32.31098884	248.1985905	4.331882603	513
b17	2	2	3	2	1	0	6	36	30	270	4.71238898	513
b23	2	2	3	2	1	0	6	48	32.31098884	291.8014095	5.092895357	513
b29	2	2	3	2	1	0	6	60	38.41874542	308.6598083	5.387129923	513
e2	2	2	3	2	1	0	12	6	38.41874542	-141.3401917	-2.466851711	513
e8	2	2	3	2	1	0	12	18	30	233.1301024	4.068887872	513
e14	2	2	3	2	1	0	12	30	24.73863375	255.9637565	4.467410317	513
e20	2	2	3	2	1	0	12	42	24.73863375	284.0362435	4.957367644	513
e26	2	2	3	2	1	0	12	54	30	306.8698976	5.355890089	513
e32	2	2	3	2	1	0	12	66	38.41874542	321.3401917	5.608444365	513
h5	2	2	3	2	1	0	18	12	30	-143.1301024	-2.498091545	513
h11	2	2	3	2	1	0	18	24	21.63330765	236.3099325	4.124386377	513
h17	2	2	3	2	1	0	18	36	18	270	4.71238898	513
h23	2	2	3	2	1	1	18	48	21.63330765	303.6900675	5.300391584	513
h29	2	2	3	2	1	0	18	60	30	323.1301024	5.639684198	513
k2	2	2	3	2	1	0	24	6	32.31098884	-158.1985905	-2.761086276	513
k8	2	2	3	2	1	0	24	18	21.63330765	-146.3099325	-2.55359005	513
k14	2	2	3	2	1	0	24	30	13.41640786	243.4349488	4.248741371	513
k20	2	2	3	2	1	0	24	42	13.41640786	296.5650512	5.176036589	513
k26	2	2	3	2	1	0	24	54	21.63330765	326.3099325	5.695182704	513
k32	2	2	3	2	1	0	24	66	32.31098884	338.1985905	5.90267893	513
n5	2	2	3	2	1	0	30	12	24.73863375	-165.9637565	-2.89661399	513
n11	2	2	3	2	1	1	30	24	13.41640786	-153.4349488	-2.677945045	513
n17	2	2	3	2	1	5	30	36	6	270	4.71238898	513
n23	2	2	3	2	1	0	30	48	13.41640786	333.4349488	5.819537698	513
n29	2	2	3	2	1	0	30	60	24.73863375	345.9637565	6.038206644	513
q2	2	2	3	2	1	0	36	6	30	180	3.141592654	513
q8	2	2	3	2	1	0	36	18	18	180	3.141592654	513
q14	2	2	3	2	1	11	36	30	6	180	3.141592654	513
q20	2	2	3	2	1	2	36	42	6	360	6.283185307	513
q26	2	2	3	2	1	0	36	54	18	360	6.283185307	513
q32	2	2	3	2	1	0	36	66	30	360	6.283185307	513
t5	2	2	3	2	1	0	42	12	24.73863375	165.9637565	2.89661399	513
t11	2	2	3	2	1	1	42	24	13.41640786	153.4349488	2.677945045	513
t17	2	2	3	2	1	3	42	36	6	90	1.570796327	513
t23	2	2	3	2	1	0	42	48	13.41640786	386.5650512	6.746832916	513
t29	2	2	3	2	1	0	42	60	24.73863375	374.0362435	6.52816397	513
w2	2	2	3	2	1	0	48	6	32.31098884	158.1985905	2.761086276	513
w8	2	2	3	2	1	0	48	18	21.63330765	146.3099325	2.55359005	513
w14	2	2	3	2	1	0	48	30	13.41640786	116.5650512	2.034443936	513
w20	2	2	3	2	1	0	48	42	13.41640786	63.43494882	1.107148718	513
w26	2	2	3	2	1	0	48	54	21.63330765	393.6900675	6.871187911	513
w32	2	2	3	2	1	0	48	66	32.31098884	381.8014095	6.663691684	513
z5	2	2	3	2	1	0	54	12	30	143.1301024	2.498091545	513
z11	2	2	3	2	1	0	54	24	21.63330765	123.6900675	2.15879893	513
z17	2	2	3	2	1	0	54	36	18	90	1.570796327	513
z23	2	2	3	2	1	0	54	48	21.63330765	56.30993247	0.982793723	513
z29	2	2	3	2	1	0	54	60	30	396.8698976	6.926686416	513
ac2	2	2	3	2	1	0	60	6	38.41874542	141.3401917	2.466851711	513
ac8	2	2	3	2	1	0	60	18	30	126.8698976	2.214297436	513
ac14	2	2	3	2	1	0	60	30	24.73863375	104.0362435	1.81577499	513
ac20	2	2	3	2	1	0	60	42	24.73863375	75.96375653	1.325817664	513
ac26	2	2	3	2	1	0	60	54	30	53.13010235	0.927295218	513
ac32	2	2	3	2	1	0	60	66	38.41874542	398.6598083	6.957926249	513
af5	2	2	3	2	1	0	66	12	38.41874542	128.6598083	2.245537269	513
af11	2	2	3	2	1	0	66	24	32.31098884	111.8014095	1.951302704	513
af17	2	2	3	2	1	0	66	36	30	90	1.570796327	513
af23	2	2	3	2	1	0	66	48	32.31098884	68.19859051	1.19028995	513
af29	2	2	3	2	1	0	66	60	38.41874542	51.34019175	0.896055385	513
b5	2	2	3	2	3	0	6	12	38.41874542	231.3401917	4.037648038	513
b11	2	2	3	2	3	0	6	24	32.31098884	248.1985905	4.331882603	513
b17	2	2	3	2	3	0	6	36	30	270	4.71238898	513
b23	2	2	3	2	3	0	6	48	32.31098884	291.8014095	5.092895357	513
b29	2	2	3	2	3	0	6	60	38.41874542	308.6598083	5.387129923	513
e2	2	2	3	2	3	0	12	6	38.41874542	-141.3401917	-2.466851711	513
e8	2	2	3	2	3	0	12	18	30	233.1301024	4.068887872	513
e14	2	2	3	2	3	0	12	30	24.73863375	255.9637565	4.467410317	513
e20	2	2	3	2	3	0	12	42	24.73863375	284.0362435	4.957367644	513
e26	2	2	3	2	3	0	12	54	30	306.8698976	5.355890089	513
e32	2	2	3	2	3	0	12	66	38.41874542	321.3401917	5.608444365	513
h5	2	2	3	2	3	0	18	12	30	-143.1301024	-2.498091545	513
h11	2	2	3	2	3	1	18	24	21.63330765	236.3099325	4.124386377	513
h17	2	2	3	2	3	0	18	36	18	270	4.71238898	513
h23	2	2	3	2	3	0	18	48	21.63330765	303.6900675	5.300391584	513
h29	2	2	3	2	3	0	18	60	30	323.1301024	5.639684198	513
k2	2	2	3	2	3	0	24	6	32.31098884	-158.1985905	-2.761086276	513
k8	2	2	3	2	3	0	24	18	21.63330765	-146.3099325	-2.55359005	513
k14	2	2	3	2	3	0	24	30	13.41640786	243.4349488	4.248741371	513
k20	2	2	3	2	3	0	24	42	13.41640786	296.5650512	5.176036589	513
k26	2	2	3	2	3	0	24	54	21.63330765	326.3099325	5.695182704	513
k32	2	2	3	2	3	0	24	66	32.31098884	338.1985905	5.90267893	513
n5	2	2	3	2	3	1	30	12	24.73863375	-165.9637565	-2.89661399	513
n11	2	2	3	2	3	0	30	24	13.41640786	-153.4349488	-2.677945045	513
n17	2	2	3	2	3	1	30	36	6	270	4.71238898	513
n23	2	2	3	2	3	0	30	48	13.41640786	333.4349488	5.819537698	513
n29	2	2	3	2	3	0	30	60	24.73863375	345.9637565	6.038206644	513
q2	2	2	3	2	3	0	36	6	30	180	3.141592654	513
q8	2	2	3	2	3	0	36	18	18	180	3.141592654	513
q14	2	2	3	2	3	6	36	30	6	180	3.141592654	513
q20	2	2	3	2	3	1	36	42	6	360	6.283185307	513
q26	2	2	3	2	3	0	36	54	18	360	6.283185307	513
q32	2	2	3	2	3	0	36	66	30	360	6.283185307	513
t5	2	2	3	2	3	0	42	12	24.73863375	165.9637565	2.89661399	513
t11	2	2	3	2	3	0	42	24	13.41640786	153.4349488	2.677945045	513
t17	2	2	3	2	3	0	42	36	6	90	1.570796327	513
t23	2	2	3	2	3	0	42	48	13.41640786	386.5650512	6.746832916	513
t29	2	2	3	2	3	0	42	60	24.73863375	374.0362435	6.52816397	513
w2	2	2	3	2	3	0	48	6	32.31098884	158.1985905	2.761086276	513
w8	2	2	3	2	3	0	48	18	21.63330765	146.3099325	2.55359005	513
w14	2	2	3	2	3	3	48	30	13.41640786	116.5650512	2.034443936	513
w20	2	2	3	2	3	0	48	42	13.41640786	63.43494882	1.107148718	513
w26	2	2	3	2	3	0	48	54	21.63330765	393.6900675	6.871187911	513
w32	2	2	3	2	3	0	48	66	32.31098884	381.8014095	6.663691684	513
z5	2	2	3	2	3	0	54	12	30	143.1301024	2.498091545	513
z11	2	2	3	2	3	0	54	24	21.63330765	123.6900675	2.15879893	513
z17	2	2	3	2	3	0	54	36	18	90	1.570796327	513
z23	2	2	3	2	3	0	54	48	21.63330765	56.30993247	0.982793723	513
z29	2	2	3	2	3	0	54	60	30	396.8698976	6.926686416	513
ac2	2	2	3	2	3	0	60	6	38.41874542	141.3401917	2.466851711	513
ac8	2	2	3	2	3	0	60	18	30	126.8698976	2.214297436	513
ac14	2	2	3	2	3	0	60	30	24.73863375	104.0362435	1.81577499	513
ac20	2	2	3	2	3	0	60	42	24.73863375	75.96375653	1.325817664	513
ac26	2	2	3	2	3	0	60	54	30	53.13010235	0.927295218	513
ac32	2	2	3	2	3	0	60	66	38.41874542	398.6598083	6.957926249	513
af5	2	2	3	2	3	0	66	12	38.41874542	128.6598083	2.245537269	513
af11	2	2	3	2	3	0	66	24	32.31098884	111.8014095	1.951302704	513
af17	2	2	3	2	3	0	66	36	30	90	1.570796327	513
af23	2	2	3	2	3	0	66	48	32.31098884	68.19859051	1.19028995	513
af29	2	2	3	2	3	0	66	60	38.41874542	51.34019175	0.896055385	513
b5	2	2	3	2	25	0	6	12	38.41874542	231.3401917	4.037648038	513
b11	2	2	3	2	25	0	6	24	32.31098884	248.1985905	4.331882603	513
b17	2	2	3	2	25	0	6	36	30	270	4.71238898	513
b23	2	2	3	2	25	0	6	48	32.31098884	291.8014095	5.092895357	513
b29	2	2	3	2	25	0	6	60	38.41874542	308.6598083	5.387129923	513
e2	2	2	3	2	25	0	12	6	38.41874542	-141.3401917	-2.466851711	513
e8	2	2	3	2	25	0	12	18	30	233.1301024	4.068887872	513
e14	2	2	3	2	25	0	12	30	24.73863375	255.9637565	4.467410317	513
e20	2	2	3	2	25	0	12	42	24.73863375	284.0362435	4.957367644	513
e26	2	2	3	2	25	0	12	54	30	306.8698976	5.355890089	513
e32	2	2	3	2	25	0	12	66	38.41874542	321.3401917	5.608444365	513
h5	2	2	3	2	25	0	18	12	30	-143.1301024	-2.498091545	513
h11	2	2	3	2	25	0	18	24	21.63330765	236.3099325	4.124386377	513
h17	2	2	3	2	25	0	18	36	18	270	4.71238898	513
h23	2	2	3	2	25	0	18	48	21.63330765	303.6900675	5.300391584	513
h29	2	2	3	2	25	0	18	60	30	323.1301024	5.639684198	513
k2	2	2	3	2	25	0	24	6	32.31098884	-158.1985905	-2.761086276	513
k8	2	2	3	2	25	0	24	18	21.63330765	-146.3099325	-2.55359005	513
k14	2	2	3	2	25	0	24	30	13.41640786	243.4349488	4.248741371	513
k20	2	2	3	2	25	0	24	42	13.41640786	296.5650512	5.176036589	513
k26	2	2	3	2	25	0	24	54	21.63330765	326.3099325	5.695182704	513
k32	2	2	3	2	25	0	24	66	32.31098884	338.1985905	5.90267893	513
n5	2	2	3	2	25	0	30	12	24.73863375	-165.9637565	-2.89661399	513
n11	2	2	3	2	25	0	30	24	13.41640786	-153.4349488	-2.677945045	513
n17	2	2	3	2	25	0	30	36	6	270	4.71238898	513
n23	2	2	3	2	25	0	30	48	13.41640786	333.4349488	5.819537698	513
n29	2	2	3	2	25	0	30	60	24.73863375	345.9637565	6.038206644	513
q2	2	2	3	2	25	0	36	6	30	180	3.141592654	513
q8	2	2	3	2	25	0	36	18	18	180	3.141592654	513
q14	2	2	3	2	25	0	36	30	6	180	3.141592654	513
q20	2	2	3	2	25	0	36	42	6	360	6.283185307	513
q26	2	2	3	2	25	1	36	54	18	360	6.283185307	513
q32	2	2	3	2	25	0	36	66	30	360	6.283185307	513
t5	2	2	3	2	25	0	42	12	24.73863375	165.9637565	2.89661399	513
t11	2	2	3	2	25	0	42	24	13.41640786	153.4349488	2.677945045	513
t17	2	2	3	2	25	0	42	36	6	90	1.570796327	513
t23	2	2	3	2	25	0	42	48	13.41640786	386.5650512	6.746832916	513
t29	2	2	3	2	25	0	42	60	24.73863375	374.0362435	6.52816397	513
w2	2	2	3	2	25	0	48	6	32.31098884	158.1985905	2.761086276	513
w8	2	2	3	2	25	0	48	18	21.63330765	146.3099325	2.55359005	513
w14	2	2	3	2	25	0	48	30	13.41640786	116.5650512	2.034443936	513
w20	2	2	3	2	25	0	48	42	13.41640786	63.43494882	1.107148718	513
w26	2	2	3	2	25	0	48	54	21.63330765	393.6900675	6.871187911	513
w32	2	2	3	2	25	0	48	66	32.31098884	381.8014095	6.663691684	513
z5	2	2	3	2	25	0	54	12	30	143.1301024	2.498091545	513
z11	2	2	3	2	25	0	54	24	21.63330765	123.6900675	2.15879893	513
z17	2	2	3	2	25	1	54	36	18	90	1.570796327	513
z23	2	2	3	2	25	0	54	48	21.63330765	56.30993247	0.982793723	513
z29	2	2	3	2	25	0	54	60	30	396.8698976	6.926686416	513
ac2	2	2	3	2	25	0	60	6	38.41874542	141.3401917	2.466851711	513
ac8	2	2	3	2	25	0	60	18	30	126.8698976	2.214297436	513
ac14	2	2	3	2	25	0	60	30	24.73863375	104.0362435	1.81577499	513
ac20	2	2	3	2	25	0	60	42	24.73863375	75.96375653	1.325817664	513
ac26	2	2	3	2	25	0	60	54	30	53.13010235	0.927295218	513
ac32	2	2	3	2	25	0	60	66	38.41874542	398.6598083	6.957926249	513
af5	2	2	3	2	25	0	66	12	38.41874542	128.6598083	2.245537269	513
af11	2	2	3	2	25	0	66	24	32.31098884	111.8014095	1.951302704	513
af17	2	2	3	2	25	0	66	36	30	90	1.570796327	513
af23	2	2	3	2	25	0	66	48	32.31098884	68.19859051	1.19028995	513
af29	2	2	3	2	25	0	66	60	38.41874542	51.34019175	0.896055385	513
b5	2	2	3	2	48	0	6	12	38.41874542	231.3401917	4.037648038	513
b11	2	2	3	2	48	0	6	24	32.31098884	248.1985905	4.331882603	513
b17	2	2	3	2	48	0	6	36	30	270	4.71238898	513
b23	2	2	3	2	48	0	6	48	32.31098884	291.8014095	5.092895357	513
b29	2	2	3	2	48	0	6	60	38.41874542	308.6598083	5.387129923	513
e2	2	2	3	2	48	0	12	6	38.41874542	-141.3401917	-2.466851711	513
e8	2	2	3	2	48	0	12	18	30	233.1301024	4.068887872	513
e14	2	2	3	2	48	0	12	30	24.73863375	255.9637565	4.467410317	513
e20	2	2	3	2	48	0	12	42	24.73863375	284.0362435	4.957367644	513
e26	2	2	3	2	48	0	12	54	30	306.8698976	5.355890089	513
e32	2	2	3	2	48	0	12	66	38.41874542	321.3401917	5.608444365	513
h5	2	2	3	2	48	0	18	12	30	-143.1301024	-2.498091545	513
h11	2	2	3	2	48	0	18	24	21.63330765	236.3099325	4.124386377	513
h17	2	2	3	2	48	0	18	36	18	270	4.71238898	513
h23	2	2	3	2	48	0	18	48	21.63330765	303.6900675	5.300391584	513
h29	2	2	3	2	48	0	18	60	30	323.1301024	5.639684198	513
k2	2	2	3	2	48	0	24	6	32.31098884	-158.1985905	-2.761086276	513
k8	2	2	3	2	48	0	24	18	21.63330765	-146.3099325	-2.55359005	513
k14	2	2	3	2	48	0	24	30	13.41640786	243.4349488	4.248741371	513
k20	2	2	3	2	48	0	24	42	13.41640786	296.5650512	5.176036589	513
k26	2	2	3	2	48	0	24	54	21.63330765	326.3099325	5.695182704	513
k32	2	2	3	2	48	0	24	66	32.31098884	338.1985905	5.90267893	513
n5	2	2	3	2	48	0	30	12	24.73863375	-165.9637565	-2.89661399	513
n11	2	2	3	2	48	0	30	24	13.41640786	-153.4349488	-2.677945045	513
n17	2	2	3	2	48	0	30	36	6	270	4.71238898	513
n23	2	2	3	2	48	0	30	48	13.41640786	333.4349488	5.819537698	513
n29	2	2	3	2	48	0	30	60	24.73863375	345.9637565	6.038206644	513
q2	2	2	3	2	48	0	36	6	30	180	3.141592654	513
q8	2	2	3	2	48	0	36	18	18	180	3.141592654	513
q14	2	2	3	2	48	0	36	30	6	180	3.141592654	513
q20	2	2	3	2	48	0	36	42	6	360	6.283185307	513
q26	2	2	3	2	48	0	36	54	18	360	6.283185307	513
q32	2	2	3	2	48	0	36	66	30	360	6.283185307	513
t5	2	2	3	2	48	0	42	12	24.73863375	165.9637565	2.89661399	513
t11	2	2	3	2	48	0	42	24	13.41640786	153.4349488	2.677945045	513
t17	2	2	3	2	48	0	42	36	6	90	1.570796327	513
t23	2	2	3	2	48	0	42	48	13.41640786	386.5650512	6.746832916	513
t29	2	2	3	2	48	0	42	60	24.73863375	374.0362435	6.52816397	513
w2	2	2	3	2	48	0	48	6	32.31098884	158.1985905	2.761086276	513
w8	2	2	3	2	48	0	48	18	21.63330765	146.3099325	2.55359005	513
w14	2	2	3	2	48	0	48	30	13.41640786	116.5650512	2.034443936	513
w20	2	2	3	2	48	1	48	42	13.41640786	63.43494882	1.107148718	513
w26	2	2	3	2	48	0	48	54	21.63330765	393.6900675	6.871187911	513
w32	2	2	3	2	48	0	48	66	32.31098884	381.8014095	6.663691684	513
z5	2	2	3	2	48	0	54	12	30	143.1301024	2.498091545	513
z11	2	2	3	2	48	0	54	24	21.63330765	123.6900675	2.15879893	513
z17	2	2	3	2	48	0	54	36	18	90	1.570796327	513
z23	2	2	3	2	48	0	54	48	21.63330765	56.30993247	0.982793723	513
z29	2	2	3	2	48	0	54	60	30	396.8698976	6.926686416	513
ac2	2	2	3	2	48	0	60	6	38.41874542	141.3401917	2.466851711	513
ac8	2	2	3	2	48	0	60	18	30	126.8698976	2.214297436	513
ac14	2	2	3	2	48	0	60	30	24.73863375	104.0362435	1.81577499	513
ac20	2	2	3	2	48	0	60	42	24.73863375	75.96375653	1.325817664	513
ac26	2	2	3	2	48	0	60	54	30	53.13010235	0.927295218	513
ac32	2	2	3	2	48	0	60	66	38.41874542	398.6598083	6.957926249	513
af5	2	2	3	2	48	0	66	12	38.41874542	128.6598083	2.245537269	513
af11	2	2	3	2	48	0	66	24	32.31098884	111.8014095	1.951302704	513
af17	2	2	3	2	48	0	66	36	30	90	1.570796327	513
af23	2	2	3	2	48	0	66	48	32.31098884	68.19859051	1.19028995	513
af29	2	2	3	2	48	0	66	60	38.41874542	51.34019175	0.896055385	513
b5	2	2	3	2	96	0	6	12	38.41874542	231.3401917	4.037648038	513
b11	2	2	3	2	96	0	6	24	32.31098884	248.1985905	4.331882603	513
b17	2	2	3	2	96	0	6	36	30	270	4.71238898	513
b23	2	2	3	2	96	0	6	48	32.31098884	291.8014095	5.092895357	513
b29	2	2	3	2	96	0	6	60	38.41874542	308.6598083	5.387129923	513
e2	2	2	3	2	96	0	12	6	38.41874542	-141.3401917	-2.466851711	513
e8	2	2	3	2	96	0	12	18	30	233.1301024	4.068887872	513
e14	2	2	3	2	96	0	12	30	24.73863375	255.9637565	4.467410317	513
e20	2	2	3	2	96	0	12	42	24.73863375	284.0362435	4.957367644	513
e26	2	2	3	2	96	0	12	54	30	306.8698976	5.355890089	513
e32	2	2	3	2	96	0	12	66	38.41874542	321.3401917	5.608444365	513
h5	2	2	3	2	96	0	18	12	30	-143.1301024	-2.498091545	513
h11	2	2	3	2	96	0	18	24	21.63330765	236.3099325	4.124386377	513
h17	2	2	3	2	96	0	18	36	18	270	4.71238898	513
h23	2	2	3	2	96	0	18	48	21.63330765	303.6900675	5.300391584	513
h29	2	2	3	2	96	0	18	60	30	323.1301024	5.639684198	513
k2	2	2	3	2	96	0	24	6	32.31098884	-158.1985905	-2.761086276	513
k8	2	2	3	2	96	0	24	18	21.63330765	-146.3099325	-2.55359005	513
k14	2	2	3	2	96	0	24	30	13.41640786	243.4349488	4.248741371	513
k20	2	2	3	2	96	0	24	42	13.41640786	296.5650512	5.176036589	513
k26	2	2	3	2	96	0	24	54	21.63330765	326.3099325	5.695182704	513
k32	2	2	3	2	96	0	24	66	32.31098884	338.1985905	5.90267893	513
n5	2	2	3	2	96	0	30	12	24.73863375	-165.9637565	-2.89661399	513
n11	2	2	3	2	96	0	30	24	13.41640786	-153.4349488	-2.677945045	513
n17	2	2	3	2	96	0	30	36	6	270	4.71238898	513
n23	2	2	3	2	96	0	30	48	13.41640786	333.4349488	5.819537698	513
n29	2	2	3	2	96	0	30	60	24.73863375	345.9637565	6.038206644	513
q2	2	2	3	2	96	0	36	6	30	180	3.141592654	513
q8	2	2	3	2	96	0	36	18	18	180	3.141592654	513
q14	2	2	3	2	96	0	36	30	6	180	3.141592654	513
q20	2	2	3	2	96	1	36	42	6	360	6.283185307	513
q26	2	2	3	2	96	0	36	54	18	360	6.283185307	513
q32	2	2	3	2	96	0	36	66	30	360	6.283185307	513
t5	2	2	3	2	96	0	42	12	24.73863375	165.9637565	2.89661399	513
t11	2	2	3	2	96	0	42	24	13.41640786	153.4349488	2.677945045	513
t17	2	2	3	2	96	0	42	36	6	90	1.570796327	513
t23	2	2	3	2	96	0	42	48	13.41640786	386.5650512	6.746832916	513
